_input,_num,_widgetName,_source,_resultNumber,_pageUrl,adress,year
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2731,Data Set: reformagkh ,Data Set: reformagkh ,2731,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 99/109,1998
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2732,Data Set: reformagkh ,Data Set: reformagkh ,2732,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 108,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2733,Data Set: reformagkh ,Data Set: reformagkh ,2733,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 112/124,2008
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2734,Data Set: reformagkh ,Data Set: reformagkh ,2734,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 114,1964
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2735,Data Set: reformagkh ,Data Set: reformagkh ,2735,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 115/177,1983
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2736,Data Set: reformagkh ,Data Set: reformagkh ,2736,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 115/177 (дубль 1),1983
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2737,Data Set: reformagkh ,Data Set: reformagkh ,2737,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 129,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2738,Data Set: reformagkh ,Data Set: reformagkh ,2738,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 133,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2739,Data Set: reformagkh ,Data Set: reformagkh ,2739,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 138,1936
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2740,Data Set: reformagkh ,Data Set: reformagkh ,2740,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 140,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2741,Data Set: reformagkh ,Data Set: reformagkh ,2741,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 144,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2742,Data Set: reformagkh ,Data Set: reformagkh ,2742,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 148,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2743,Data Set: reformagkh ,Data Set: reformagkh ,2743,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 151,1990
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2744,Data Set: reformagkh ,Data Set: reformagkh ,2744,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 156,1893
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2745,Data Set: reformagkh ,Data Set: reformagkh ,2745,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 179,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2746,Data Set: reformagkh ,Data Set: reformagkh ,2746,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 234,1938
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2747,Data Set: reformagkh ,Data Set: reformagkh ,2747,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Чапаева В.И. д. 235а,1957
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2748,Data Set: reformagkh ,Data Set: reformagkh ,2748,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 7,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2749,Data Set: reformagkh ,Data Set: reformagkh ,2749,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 9,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2750,Data Set: reformagkh ,Data Set: reformagkh ,2750,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 14,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2751,Data Set: reformagkh ,Data Set: reformagkh ,2751,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 14А,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2752,Data Set: reformagkh ,Data Set: reformagkh ,2752,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 16,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2753,Data Set: reformagkh ,Data Set: reformagkh ,2753,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 18,1979
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2754,Data Set: reformagkh ,Data Set: reformagkh ,2754,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 19,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2755,Data Set: reformagkh ,Data Set: reformagkh ,2755,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 24/28,1981
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2756,Data Set: reformagkh ,Data Set: reformagkh ,2756,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 27а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2757,Data Set: reformagkh ,Data Set: reformagkh ,2757,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 29,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2758,Data Set: reformagkh ,Data Set: reformagkh ,2758,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 30,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2759,Data Set: reformagkh ,Data Set: reformagkh ,2759,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 33,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2760,Data Set: reformagkh ,Data Set: reformagkh ,2760,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 38,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2761,Data Set: reformagkh ,Data Set: reformagkh ,2761,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 40/46,1971
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2762,Data Set: reformagkh ,Data Set: reformagkh ,2762,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 47а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2763,Data Set: reformagkh ,Data Set: reformagkh ,2763,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 47б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2764,Data Set: reformagkh ,Data Set: reformagkh ,2764,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 48аа1,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2765,Data Set: reformagkh ,Data Set: reformagkh ,2765,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 48б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2766,Data Set: reformagkh ,Data Set: reformagkh ,2766,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 48в,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2767,Data Set: reformagkh ,Data Set: reformagkh ,2767,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 52а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2768,Data Set: reformagkh ,Data Set: reformagkh ,2768,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 52б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2769,Data Set: reformagkh ,Data Set: reformagkh ,2769,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 52в,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2770,Data Set: reformagkh ,Data Set: reformagkh ,2770,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 54/56,1917
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2771,Data Set: reformagkh ,Data Set: reformagkh ,2771,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 54а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2772,Data Set: reformagkh ,Data Set: reformagkh ,2772,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 54б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2773,Data Set: reformagkh ,Data Set: reformagkh ,2773,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 54г,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2774,Data Set: reformagkh ,Data Set: reformagkh ,2774,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 54д,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2775,Data Set: reformagkh ,Data Set: reformagkh ,2775,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 56б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2776,Data Set: reformagkh ,Data Set: reformagkh ,2776,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 56в,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2777,Data Set: reformagkh ,Data Set: reformagkh ,2777,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 58,1975
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2778,Data Set: reformagkh ,Data Set: reformagkh ,2778,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 60а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2779,Data Set: reformagkh ,Data Set: reformagkh ,2779,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 60д,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2780,Data Set: reformagkh ,Data Set: reformagkh ,2780,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 60т,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2781,Data Set: reformagkh ,Data Set: reformagkh ,2781,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 62б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2782,Data Set: reformagkh ,Data Set: reformagkh ,2782,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 62в,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2783,Data Set: reformagkh ,Data Set: reformagkh ,2783,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 62ж,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2784,Data Set: reformagkh ,Data Set: reformagkh ,2784,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 64а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2785,Data Set: reformagkh ,Data Set: reformagkh ,2785,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 64б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2786,Data Set: reformagkh ,Data Set: reformagkh ,2786,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 65а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2787,Data Set: reformagkh ,Data Set: reformagkh ,2787,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 65б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2788,Data Set: reformagkh ,Data Set: reformagkh ,2788,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 66/54,2013
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2789,Data Set: reformagkh ,Data Set: reformagkh ,2789,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 67а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2790,Data Set: reformagkh ,Data Set: reformagkh ,2790,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 67б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2791,Data Set: reformagkh ,Data Set: reformagkh ,2791,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 67в,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2792,Data Set: reformagkh ,Data Set: reformagkh ,2792,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 67г,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2793,Data Set: reformagkh ,Data Set: reformagkh ,2793,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 67д,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2794,Data Set: reformagkh ,Data Set: reformagkh ,2794,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 67ж,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2795,Data Set: reformagkh ,Data Set: reformagkh ,2795,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 71а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2796,Data Set: reformagkh ,Data Set: reformagkh ,2796,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 71б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2797,Data Set: reformagkh ,Data Set: reformagkh ,2797,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 72а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2798,Data Set: reformagkh ,Data Set: reformagkh ,2798,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 72е,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2799,Data Set: reformagkh ,Data Set: reformagkh ,2799,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 73а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2800,Data Set: reformagkh ,Data Set: reformagkh ,2800,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 73а1,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2801,Data Set: reformagkh ,Data Set: reformagkh ,2801,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 73б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2802,Data Set: reformagkh ,Data Set: reformagkh ,2802,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 74,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2803,Data Set: reformagkh ,Data Set: reformagkh ,2803,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 75а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2804,Data Set: reformagkh ,Data Set: reformagkh ,2804,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 75б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2805,Data Set: reformagkh ,Data Set: reformagkh ,2805,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 76а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2806,Data Set: reformagkh ,Data Set: reformagkh ,2806,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 76б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2807,Data Set: reformagkh ,Data Set: reformagkh ,2807,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 76в,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2808,Data Set: reformagkh ,Data Set: reformagkh ,2808,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 77а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2809,Data Set: reformagkh ,Data Set: reformagkh ,2809,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 77б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2810,Data Set: reformagkh ,Data Set: reformagkh ,2810,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 79б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2811,Data Set: reformagkh ,Data Set: reformagkh ,2811,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 79г,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2812,Data Set: reformagkh ,Data Set: reformagkh ,2812,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 79д,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2813,Data Set: reformagkh ,Data Set: reformagkh ,2813,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 81а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2814,Data Set: reformagkh ,Data Set: reformagkh ,2814,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 81б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2815,Data Set: reformagkh ,Data Set: reformagkh ,2815,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 82а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2816,Data Set: reformagkh ,Data Set: reformagkh ,2816,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 82б,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2817,Data Set: reformagkh ,Data Set: reformagkh ,2817,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 82в,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2818,Data Set: reformagkh ,Data Set: reformagkh ,2818,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 82ж,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2819,Data Set: reformagkh ,Data Set: reformagkh ,2819,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 83а,н.д.
webpage/url:https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000|,2820,Data Set: reformagkh ,Data Set: reformagkh ,2820,https://www.reformagkh.ru/myhouse?tid=2315095&sort=name&order=asc&page=1&limit=100000,г. Саратов ул. им Челюскинцев д. 83б,н.д.
